toptrack_key,track_url,track_name,artist_key
2UridQMaNX3mi7aK1es3MT,https://api.spotify.com/v1/tracks/2UridQMaNX3mi7aK1es3MT,Dancing With My Fingers,7sBtBCNVRujQhaHDODkfTN
1D9kLvE4SBX6EOG8uJa7Vy,https://api.spotify.com/v1/tracks/1D9kLvE4SBX6EOG8uJa7Vy,Lalala - Ilkan Gunuc Remix,6USMTwO0MNDnKte5a5h0xx
64YAQSR4jfmtHeJudcQix2,https://api.spotify.com/v1/tracks/64YAQSR4jfmtHeJudcQix2,"Go Dumb (feat. blackbear, The Kid LAROI and Bankrol Hayden)",6USMTwO0MNDnKte5a5h0xx
2nA2F3JwEj3FoR9Pxgnkln,https://api.spotify.com/v1/tracks/2nA2F3JwEj3FoR9Pxgnkln,Lalala - Oliver Heldens Remix,6USMTwO0MNDnKte5a5h0xx
1bG6qffAzpyiqwZz4zytTt,https://api.spotify.com/v1/tracks/1bG6qffAzpyiqwZz4zytTt,Wawawa,6USMTwO0MNDnKte5a5h0xx
4XZIuf6EJw8HKOkRC9Jlj4,https://api.spotify.com/v1/tracks/4XZIuf6EJw8HKOkRC9Jlj4,Lalala - Remix - [feat. Enrique Iglesias & Carly Rae Jepsen],6USMTwO0MNDnKte5a5h0xx
7jEVW8o2CIfdgziEJXnii8,https://api.spotify.com/v1/tracks/7jEVW8o2CIfdgziEJXnii8,Caledonia,63gizE0cqalXVpwZdZHY47
04xAywDDrvNZtUKdB7Smi3,https://api.spotify.com/v1/tracks/04xAywDDrvNZtUKdB7Smi3,Auld Lang Syne,63gizE0cqalXVpwZdZHY47
4QvbBR1e79IYf7323EVUdd,https://api.spotify.com/v1/tracks/4QvbBR1e79IYf7323EVUdd,Ready For The Storm,63gizE0cqalXVpwZdZHY47
6R52Yp7q1bVX8rcezf7DbG,https://api.spotify.com/v1/tracks/6R52Yp7q1bVX8rcezf7DbG,The Gael,63gizE0cqalXVpwZdZHY47
6JvB2zCQihiuxmM9J4G78J,https://api.spotify.com/v1/tracks/6JvB2zCQihiuxmM9J4G78J,The Gael Northwest,63gizE0cqalXVpwZdZHY47
5Fh1EwAoK35gl4hrNyxnfB,https://api.spotify.com/v1/tracks/5Fh1EwAoK35gl4hrNyxnfB,Feel So Near,63gizE0cqalXVpwZdZHY47
30CdL7RNz2X5ile5Tqeedl,https://api.spotify.com/v1/tracks/30CdL7RNz2X5ile5Tqeedl,Caledonia,63gizE0cqalXVpwZdZHY47
062fNXDcHIEoH3GFn8hVQn,https://api.spotify.com/v1/tracks/062fNXDcHIEoH3GFn8hVQn,Bonnie Bessie Logan,63gizE0cqalXVpwZdZHY47
5v7xakRgbY6Rm4J1OYH5KS,https://api.spotify.com/v1/tracks/5v7xakRgbY6Rm4J1OYH5KS,Wild & Windy Night,63gizE0cqalXVpwZdZHY47
4bToS6CYQw8A9IDGPVmkjW,https://api.spotify.com/v1/tracks/4bToS6CYQw8A9IDGPVmkjW,I Don't Gotta Know,1E4g32yGNzPxk7GOhJBulj
5EhqjLa40VgnMgMyJlfAZA,https://api.spotify.com/v1/tracks/5EhqjLa40VgnMgMyJlfAZA,Can't Slow Down,1E4g32yGNzPxk7GOhJBulj
2ts3FWArgdN0YkfafEJRBl,https://api.spotify.com/v1/tracks/2ts3FWArgdN0YkfafEJRBl,秘密,1E4g32yGNzPxk7GOhJBulj
0vEwmS84B8v3FX4S3talh6,https://api.spotify.com/v1/tracks/0vEwmS84B8v3FX4S3talh6,Relationship,1E4g32yGNzPxk7GOhJBulj
0QX151rGhclBcVHAQRroRR,https://api.spotify.com/v1/tracks/0QX151rGhclBcVHAQRroRR,Born to Lose,1E4g32yGNzPxk7GOhJBulj
2CfNX2Ybr1MSrDkxyNEafx,https://api.spotify.com/v1/tracks/2CfNX2Ybr1MSrDkxyNEafx,GTA(feat. 彈殼),1E4g32yGNzPxk7GOhJBulj
6OUF3VfhA7MXPSbT04f4oz,https://api.spotify.com/v1/tracks/6OUF3VfhA7MXPSbT04f4oz,Missed Texts,1E4g32yGNzPxk7GOhJBulj
1K9XRyb0lA6rKM3c47FQIn,https://api.spotify.com/v1/tracks/1K9XRyb0lA6rKM3c47FQIn,Dip Out,1E4g32yGNzPxk7GOhJBulj
1xbDitfPwUaP7y3QJ6pXja,https://api.spotify.com/v1/tracks/1xbDitfPwUaP7y3QJ6pXja,困兽,1E4g32yGNzPxk7GOhJBulj
4WMCn6s4BZZPfQT3DJbB47,https://api.spotify.com/v1/tracks/4WMCn6s4BZZPfQT3DJbB47,The Best For You,22JbAaWA5Abf5esf6N4PHY
2wjsdBWRGQvsCENBap9s5X,https://api.spotify.com/v1/tracks/2wjsdBWRGQvsCENBap9s5X,To Be Happy,22JbAaWA5Abf5esf6N4PHY
0AHMsDGvM7OFlMfkdDYRfe,https://api.spotify.com/v1/tracks/0AHMsDGvM7OFlMfkdDYRfe,Tell Me You Do Too,22JbAaWA5Abf5esf6N4PHY
51nuBfp8eP0djB3iMEjN7k,https://api.spotify.com/v1/tracks/51nuBfp8eP0djB3iMEjN7k,Goodbye,22JbAaWA5Abf5esf6N4PHY
5RlxDgQrWlsB6wghTV1hoQ,https://api.spotify.com/v1/tracks/5RlxDgQrWlsB6wghTV1hoQ,Bedtime Story,22JbAaWA5Abf5esf6N4PHY
3rFvnc3Yo4Mp2M06MxpkNT,https://api.spotify.com/v1/tracks/3rFvnc3Yo4Mp2M06MxpkNT,Sorry,22JbAaWA5Abf5esf6N4PHY
0d8nCCciOgdwxNeRQVoiLm,https://api.spotify.com/v1/tracks/0d8nCCciOgdwxNeRQVoiLm,樹洞,22JbAaWA5Abf5esf6N4PHY
3GZD6HmiNUhxXYf8Gch723,https://api.spotify.com/v1/tracks/3GZD6HmiNUhxXYf8Gch723,Lost,2h93pZq0e7k5yf4dywlkpM
3xKsf9qdS1CyvXSMEid6g8,https://api.spotify.com/v1/tracks/3xKsf9qdS1CyvXSMEid6g8,Pink + White,2h93pZq0e7k5yf4dywlkpM
2ZWlPOoWh0626oTaHrnl2a,https://api.spotify.com/v1/tracks/2ZWlPOoWh0626oTaHrnl2a,Ivy,2h93pZq0e7k5yf4dywlkpM
7eqoqGkKwgOaWNNHx90uEZ,https://api.spotify.com/v1/tracks/7eqoqGkKwgOaWNNHx90uEZ,Nights,2h93pZq0e7k5yf4dywlkpM
6Nle9hKrkL1wQpwNfEkxjh,https://api.spotify.com/v1/tracks/6Nle9hKrkL1wQpwNfEkxjh,Chanel,2h93pZq0e7k5yf4dywlkpM
4osgfFTICMkcGbbigdsa53,https://api.spotify.com/v1/tracks/4osgfFTICMkcGbbigdsa53,Novacane,2h93pZq0e7k5yf4dywlkpM
7DfFc7a6Rwfi3YQMRbDMau,https://api.spotify.com/v1/tracks/7DfFc7a6Rwfi3YQMRbDMau,Thinkin Bout You,2h93pZq0e7k5yf4dywlkpM
2LMkwUfqC6S6s6qDVlEuzV,https://api.spotify.com/v1/tracks/2LMkwUfqC6S6s6qDVlEuzV,White Ferrari,2h93pZq0e7k5yf4dywlkpM
4S4Mfvv03M1cHgIOJcbUCL,https://api.spotify.com/v1/tracks/4S4Mfvv03M1cHgIOJcbUCL,In My Room,2h93pZq0e7k5yf4dywlkpM
3qLZnIVAiGexuNuG8Aptrq,https://api.spotify.com/v1/tracks/3qLZnIVAiGexuNuG8Aptrq,"By the Still Waters, Op. 114",1QeC5GwDENQv78O3PCLeZB
4VVEfBXep7FdOt524jkfLF,https://api.spotify.com/v1/tracks/4VVEfBXep7FdOt524jkfLF,"Young Birches, Op. 128, No. 2",1QeC5GwDENQv78O3PCLeZB
2fDLC30XLnXwVtASMgsD1b,https://api.spotify.com/v1/tracks/2fDLC30XLnXwVtASMgsD1b,"3 Compositions, Op. 40: No. 2, Berceuse",1QeC5GwDENQv78O3PCLeZB
3QI3LjBqsB4tuaDgR2jOyU,https://api.spotify.com/v1/tracks/3QI3LjBqsB4tuaDgR2jOyU,"4 Sketches, Op. 15: No. 3. Dreaming (arr. for cello and piano)",1QeC5GwDENQv78O3PCLeZB
2hHQb8EIlBNwALIVV3UUez,https://api.spotify.com/v1/tracks/2hHQb8EIlBNwALIVV3UUez,"Romance for Violin and Piano, Op. 23",1QeC5GwDENQv78O3PCLeZB
0X4j0IqoVICreUoHuKblYA,https://api.spotify.com/v1/tracks/0X4j0IqoVICreUoHuKblYA,Romance Op. 23,1QeC5GwDENQv78O3PCLeZB
3Of5Ow9zOuBo1cCQlMRtMp,https://api.spotify.com/v1/tracks/3Of5Ow9zOuBo1cCQlMRtMp,"4 Sketches, Op. 15: No. 4. Fireflies",1QeC5GwDENQv78O3PCLeZB
4MzgWp3p63QxOrTe9HktQX,https://api.spotify.com/v1/tracks/4MzgWp3p63QxOrTe9HktQX,"Hermit Thrush, Op. 92: No. 2, A Hermit Thrush at Morn",1QeC5GwDENQv78O3PCLeZB
0OTEqgbfNXssmkSnQhdcrK,https://api.spotify.com/v1/tracks/0OTEqgbfNXssmkSnQhdcrK,"Summer Dreams, Op. 47: No. 6, Good Night",1QeC5GwDENQv78O3PCLeZB
6w1JyXgv5epQCZoc2MW5X4,https://api.spotify.com/v1/tracks/6w1JyXgv5epQCZoc2MW5X4,deep end,6trIghKwHRUyxwvm66HLHH
3RXGbZhy0Hyur2mSVDlu51,https://api.spotify.com/v1/tracks/3RXGbZhy0Hyur2mSVDlu51,TAKE ME HOME,68kEuyFKyqrdQQLLsmiatm
4emJOvmhqWJAxpwB7c9JJw,https://api.spotify.com/v1/tracks/4emJOvmhqWJAxpwB7c9JJw,candy grapes (feat. Steve Lacy),6trIghKwHRUyxwvm66HLHH
3LcFNj04sHJson5SIrRPAe,https://api.spotify.com/v1/tracks/3LcFNj04sHJson5SIrRPAe,single af,6trIghKwHRUyxwvm66HLHH
2SUhYLEWeiJsK5IX1UCa66,https://api.spotify.com/v1/tracks/2SUhYLEWeiJsK5IX1UCa66,Deep End - Rompasso Remix,6trIghKwHRUyxwvm66HLHH
7nmjqAYgfw1oIuTaoT9w1Q,https://api.spotify.com/v1/tracks/7nmjqAYgfw1oIuTaoT9w1Q,"Sanctus (based on 'Canon in D Major, P. 37' by Johann Pachelbel)",2G9gEEtYueq2WQqzfzWK0H
34lKiKHCKhMe9PAfGcdFNE,https://api.spotify.com/v1/tracks/34lKiKHCKhMe9PAfGcdFNE,Sparkling,2PSJ6YriU7JsFucxACpU7Y
3QD0Y1tTngihByjdWC99lG,https://api.spotify.com/v1/tracks/3QD0Y1tTngihByjdWC99lG,Killing Me,2PSJ6YriU7JsFucxACpU7Y
1exnDFdC34GyBcaLt9ZJfX,https://api.spotify.com/v1/tracks/1exnDFdC34GyBcaLt9ZJfX,Gotta Go,2PSJ6YriU7JsFucxACpU7Y
4IOxk5ep5ONrdlL0ZIy64v,https://api.spotify.com/v1/tracks/4IOxk5ep5ONrdlL0ZIy64v,Snapping,2PSJ6YriU7JsFucxACpU7Y
7wDVvxMUdW5MtJUqFtuXUz,https://api.spotify.com/v1/tracks/7wDVvxMUdW5MtJUqFtuXUz,Bicycle,2PSJ6YriU7JsFucxACpU7Y
1d8Arh7PushRWWJRs41rSa,https://api.spotify.com/v1/tracks/1d8Arh7PushRWWJRs41rSa,Dream of You (with R3HAB),2PSJ6YriU7JsFucxACpU7Y
6DIW7GJbuGZdHolRcPWprP,https://api.spotify.com/v1/tracks/6DIW7GJbuGZdHolRcPWprP,Roller Coaster,2PSJ6YriU7JsFucxACpU7Y
6UM5HKVVm1cjOQhUJB4Ft3,https://api.spotify.com/v1/tracks/6UM5HKVVm1cjOQhUJB4Ft3,PLAY (feat. Changmo),2PSJ6YriU7JsFucxACpU7Y
1WCOna34eEMPgjfOOZkGQc,https://api.spotify.com/v1/tracks/1WCOna34eEMPgjfOOZkGQc,Bad Boy,2PSJ6YriU7JsFucxACpU7Y
4RVwu0g32PAqgUiJoXsdF8,https://api.spotify.com/v1/tracks/4RVwu0g32PAqgUiJoXsdF8,Happier Than Ever,6qqNVTkY8uBg9cP3Jd7DAH
0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/tracks/0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),6qqNVTkY8uBg9cP3Jd7DAH
3GYlZ7tbxLOxe6ewMNVTkw,https://api.spotify.com/v1/tracks/3GYlZ7tbxLOxe6ewMNVTkw,TV,6qqNVTkY8uBg9cP3Jd7DAH
3ZCTVFBt2Brf31RLEnCkWJ,https://api.spotify.com/v1/tracks/3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,6qqNVTkY8uBg9cP3Jd7DAH
04sN26COy28wTXYj3dMoiZ,https://api.spotify.com/v1/tracks/04sN26COy28wTXYj3dMoiZ,Bored,6qqNVTkY8uBg9cP3Jd7DAH
2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,bad guy,6qqNVTkY8uBg9cP3Jd7DAH
5SHpuW2qjkQtFRpE6P9Nks,https://api.spotify.com/v1/tracks/5SHpuW2qjkQtFRpE6P9Nks,The 30th,6qqNVTkY8uBg9cP3Jd7DAH
43zdsphuZLzwA9k4DJhU0I,https://api.spotify.com/v1/tracks/43zdsphuZLzwA9k4DJhU0I,when the party's over,6qqNVTkY8uBg9cP3Jd7DAH
32BeYxKPrig1LefHsC0Xuo,https://api.spotify.com/v1/tracks/32BeYxKPrig1LefHsC0Xuo,Happier Than Ever - Edit,6qqNVTkY8uBg9cP3Jd7DAH
0SxQz5uPZ5cAGWzj6MvzrX,https://api.spotify.com/v1/tracks/0SxQz5uPZ5cAGWzj6MvzrX,Cruel,1kfWoWgCugPkyxQP8lkRlY
0QPPJN3d42PINVAyBPZTC3,https://api.spotify.com/v1/tracks/0QPPJN3d42PINVAyBPZTC3,Blow,1kfWoWgCugPkyxQP8lkRlY
3Jbpo2slhW2bbVneiJnC9G,https://api.spotify.com/v1/tracks/3Jbpo2slhW2bbVneiJnC9G,LMLY,1kfWoWgCugPkyxQP8lkRlY
3witRpHWHqArlnt6GTlH2Y,https://api.spotify.com/v1/tracks/3witRpHWHqArlnt6GTlH2Y,I Love You 3000 II,1AhjOkOLkbHUfcHDSErXQs
1qbXrxctv75pm1lWCn6Zw3,https://api.spotify.com/v1/tracks/1qbXrxctv75pm1lWCn6Zw3,Walking (feat. Swae Lee & Major Lazer),1AhjOkOLkbHUfcHDSErXQs
4mQMvcRtQou5yI8mjuJ1lf,https://api.spotify.com/v1/tracks/4mQMvcRtQou5yI8mjuJ1lf,100 Ways,1kfWoWgCugPkyxQP8lkRlY
7uidJM7xBikobIitpHQKZ4,https://api.spotify.com/v1/tracks/7uidJM7xBikobIitpHQKZ4,Drive You Home,1kfWoWgCugPkyxQP8lkRlY
5Rse8If81NbzXL1ARjHOTB,https://api.spotify.com/v1/tracks/5Rse8If81NbzXL1ARjHOTB,Pretty Please,1kfWoWgCugPkyxQP8lkRlY
6k6pPAqLxleqb3fbMtVjxe,https://api.spotify.com/v1/tracks/6k6pPAqLxleqb3fbMtVjxe,TITANIC (feat. Rich Brian),1kfWoWgCugPkyxQP8lkRlY
1NechTDnTtSaciAT6gmvJQ,https://api.spotify.com/v1/tracks/1NechTDnTtSaciAT6gmvJQ,"Schumann: 12 Gedichte aus Liebesfrühling, Op. 37: No. 11: Warum willst du andre fragen",2yzaWNFV3cxmcRZtwtr5WC
6VLzm03YUeXVl3GdGyib6J,https://api.spotify.com/v1/tracks/6VLzm03YUeXVl3GdGyib6J,"3 Romances, Op. 11: 1. Andante",2yzaWNFV3cxmcRZtwtr5WC
1u7z1dbU39nz7LysjwU5uF,https://api.spotify.com/v1/tracks/1u7z1dbU39nz7LysjwU5uF,"3 Preludes and Fugues, Op. 16: No. 2. Prelude and Fugue in B-Flat Major",2yzaWNFV3cxmcRZtwtr5WC
2qHAN7YZvbMcCZeY96KBrf,https://api.spotify.com/v1/tracks/2qHAN7YZvbMcCZeY96KBrf,"Three Romances, Op. 11: No. 1 in E-Flat Minor, Andante",2yzaWNFV3cxmcRZtwtr5WC
76Dnq6tk34o2Z4IqFA8aua,https://api.spotify.com/v1/tracks/76Dnq6tk34o2Z4IqFA8aua,"Three Romances for Violin and Piano, Op. 22: I. Andante molto",2yzaWNFV3cxmcRZtwtr5WC
3LNsyHdo8MWl4mqbkzAvKh,https://api.spotify.com/v1/tracks/3LNsyHdo8MWl4mqbkzAvKh,"Piano Concerto in A Minor, Op. 7: II. Romanze: Andante non troppo con grazia",2yzaWNFV3cxmcRZtwtr5WC
2objnIQ2PEB2PkmqtQLrLq,https://api.spotify.com/v1/tracks/2objnIQ2PEB2PkmqtQLrLq,"Piano Trio in G Minor, Op. 17: III. Andante - più animato",2yzaWNFV3cxmcRZtwtr5WC
4KCVBAUv1dnscK8UTgIbv7,https://api.spotify.com/v1/tracks/4KCVBAUv1dnscK8UTgIbv7,"Schumann, Clara: 3 Romances, Op. 11: No. 1 in E-Flat Minor",2yzaWNFV3cxmcRZtwtr5WC
3mzyTGFLlcSPUpO47GkD96,https://api.spotify.com/v1/tracks/3mzyTGFLlcSPUpO47GkD96,3 Romanzen für Violine und Klavier Op.22: 1. Andante molto,2yzaWNFV3cxmcRZtwtr5WC
5q3LwAHTqo9d3rET2EA9Nq,https://api.spotify.com/v1/tracks/5q3LwAHTqo9d3rET2EA9Nq,The Weekend,1AhjOkOLkbHUfcHDSErXQs
5Htq8DDDN0Xce9MwqzAzui,https://api.spotify.com/v1/tracks/5Htq8DDDN0Xce9MwqzAzui,La La Lost You,1AhjOkOLkbHUfcHDSErXQs
0iWFz0Q5Qha9bx325ocFWq,https://api.spotify.com/v1/tracks/0iWFz0Q5Qha9bx325ocFWq,Best Lover,1AhjOkOLkbHUfcHDSErXQs
3Qj2f7BrpJNGj3dbxKpOlp,https://api.spotify.com/v1/tracks/3Qj2f7BrpJNGj3dbxKpOlp,California (feat. Warren Hue),1AhjOkOLkbHUfcHDSErXQs
3kYARoLSAvt86VFZ55BQcq,https://api.spotify.com/v1/tracks/3kYARoLSAvt86VFZ55BQcq,Head In The Clouds,1AhjOkOLkbHUfcHDSErXQs
4uQ7wYsuL0DryknoDc11Hk,https://api.spotify.com/v1/tracks/4uQ7wYsuL0DryknoDc11Hk,Norf Norf,68kEuyFKyqrdQQLLsmiatm
3Vj8RQkFwOmDvUrwu6MtQZ,https://api.spotify.com/v1/tracks/3Vj8RQkFwOmDvUrwu6MtQZ,"Yo Love - From ""Queen & Slim: The Soundtrack""",68kEuyFKyqrdQQLLsmiatm
5OFEJMirg4NPz7G1zgXDYu,https://api.spotify.com/v1/tracks/5OFEJMirg4NPz7G1zgXDYu,ARE YOU WITH THAT?,68kEuyFKyqrdQQLLsmiatm
7uX3gufAoBVqKVoD3dBLLD,https://api.spotify.com/v1/tracks/7uX3gufAoBVqKVoD3dBLLD,&burn (with Vince Staples),6qqNVTkY8uBg9cP3Jd7DAH
1jhdCONafFj1hzJsPvZx27,https://api.spotify.com/v1/tracks/1jhdCONafFj1hzJsPvZx27,WHEN SPARKS FLY,68kEuyFKyqrdQQLLsmiatm
5Z3mR4zAX4K3krt4JAOpmx,https://api.spotify.com/v1/tracks/5Z3mR4zAX4K3krt4JAOpmx,LEMONADE,68kEuyFKyqrdQQLLsmiatm
7jN5Abri3a1crehbnlWa1F,https://api.spotify.com/v1/tracks/7jN5Abri3a1crehbnlWa1F,MAGIC,68kEuyFKyqrdQQLLsmiatm
7pBsquIkbED6W6uSQJGbkn,https://api.spotify.com/v1/tracks/7pBsquIkbED6W6uSQJGbkn,Home,68kEuyFKyqrdQQLLsmiatm
1L8NADNWd56cZRnaxcxPPI,https://api.spotify.com/v1/tracks/1L8NADNWd56cZRnaxcxPPI,ROSE STREET,68kEuyFKyqrdQQLLsmiatm
4Dy5oXGqZZLzOumW6Jho7o,https://api.spotify.com/v1/tracks/4Dy5oXGqZZLzOumW6Jho7o,Countless Times,21ZpqFOa1Viho0YiuEB8lG
24JuKCMs4ZabanWcmwqnUA,https://api.spotify.com/v1/tracks/24JuKCMs4ZabanWcmwqnUA,KMS - A COLORS SHOW,21ZpqFOa1Viho0YiuEB8lG
6n4UqcXIyzKq7KP61I3fzc,https://api.spotify.com/v1/tracks/6n4UqcXIyzKq7KP61I3fzc,KMS,21ZpqFOa1Viho0YiuEB8lG
4Wjs2vzGsh5L88isQmLXYv,https://api.spotify.com/v1/tracks/4Wjs2vzGsh5L88isQmLXYv,Real Recognize Real,21ZpqFOa1Viho0YiuEB8lG
4DH2girSMyTIJaFrZdnJZL,https://api.spotify.com/v1/tracks/4DH2girSMyTIJaFrZdnJZL,So Frequently,21ZpqFOa1Viho0YiuEB8lG
6E6R6NUu2zAExZiWvbzkOB,https://api.spotify.com/v1/tracks/6E6R6NUu2zAExZiWvbzkOB,Feelin' Me,21ZpqFOa1Viho0YiuEB8lG
2SV5uVCLkf5g3BBfS4f2oo,https://api.spotify.com/v1/tracks/2SV5uVCLkf5g3BBfS4f2oo,Love Letter,21ZpqFOa1Viho0YiuEB8lG
62Wm2jnqXMSyrrLxEvvuhZ,https://api.spotify.com/v1/tracks/62Wm2jnqXMSyrrLxEvvuhZ,FYM,21ZpqFOa1Viho0YiuEB8lG
4mekJeW39ewly8gINHucAw,https://api.spotify.com/v1/tracks/4mekJeW39ewly8gINHucAw,Rain Freestyle,21ZpqFOa1Viho0YiuEB8lG
3n5te2xbUAPjzAnhLgA42z,https://api.spotify.com/v1/tracks/3n5te2xbUAPjzAnhLgA42z,Let's Fall in Love for the Night,37M5pPGs6V1fchFJSgCguX
7gGBgh0bVxHPgZjA505bo9,https://api.spotify.com/v1/tracks/7gGBgh0bVxHPgZjA505bo9,Break My Heart Again,37M5pPGs6V1fchFJSgCguX
252G7yirQ4pXj6ZD4T9R2W,https://api.spotify.com/v1/tracks/252G7yirQ4pXj6ZD4T9R2W,"Mona Lisa, Mona Lisa",37M5pPGs6V1fchFJSgCguX
7yfGRLpyVn2qiyU9FR86Ww,https://api.spotify.com/v1/tracks/7yfGRLpyVn2qiyU9FR86Ww,I Lost a Friend,37M5pPGs6V1fchFJSgCguX
4W1gUkq2TAOOFCBet3i3WR,https://api.spotify.com/v1/tracks/4W1gUkq2TAOOFCBet3i3WR,What They'll Say About Us,37M5pPGs6V1fchFJSgCguX
1aXWzWjj5Lchfm44Uet9nZ,https://api.spotify.com/v1/tracks/1aXWzWjj5Lchfm44Uet9nZ,Naked,37M5pPGs6V1fchFJSgCguX
2tJUcBxiQEYSCzC3BdIOk8,https://api.spotify.com/v1/tracks/2tJUcBxiQEYSCzC3BdIOk8,Love is Pain,37M5pPGs6V1fchFJSgCguX
1gH1h30wkQdd9zhY3j7a8T,https://api.spotify.com/v1/tracks/1gH1h30wkQdd9zhY3j7a8T,THE SHADE,7pbDxGE6nQSZVfiFdq9lOL
4EWBhKf1fOFnyMtUzACXEc,https://api.spotify.com/v1/tracks/4EWBhKf1fOFnyMtUzACXEc,Pluto Projector,7pbDxGE6nQSZVfiFdq9lOL
47Bg6IrMed1GPbxRgwH2aC,https://api.spotify.com/v1/tracks/47Bg6IrMed1GPbxRgwH2aC,Best Friend,7pbDxGE6nQSZVfiFdq9lOL
5OUTFH5acycdnf8OVo21Gv,https://api.spotify.com/v1/tracks/5OUTFH5acycdnf8OVo21Gv,Television / So Far So Good,7pbDxGE6nQSZVfiFdq9lOL
4EpZ4eYuZOwPSSwyqpdHnJ,https://api.spotify.com/v1/tracks/4EpZ4eYuZOwPSSwyqpdHnJ,Sunflower,7pbDxGE6nQSZVfiFdq9lOL
5EYi2rH4LYs6M21ZLOyQTx,https://api.spotify.com/v1/tracks/5EYi2rH4LYs6M21ZLOyQTx,Loving Is Easy (feat. Benny Sings),7pbDxGE6nQSZVfiFdq9lOL
3mWUqIz228lrdC5ZSkpjUG,https://api.spotify.com/v1/tracks/3mWUqIz228lrdC5ZSkpjUG,THREAT,7pbDxGE6nQSZVfiFdq9lOL
2rXVtoLBHuXcNB5DVfIc9p,https://api.spotify.com/v1/tracks/2rXVtoLBHuXcNB5DVfIc9p,Happiness,7pbDxGE6nQSZVfiFdq9lOL
3OM6qQmdFV6uy61GIqpRtf,https://api.spotify.com/v1/tracks/3OM6qQmdFV6uy61GIqpRtf,AMAZING,7pbDxGE6nQSZVfiFdq9lOL
13WuxHOJdApCaWfACurQ0f,https://api.spotify.com/v1/tracks/13WuxHOJdApCaWfACurQ0f,放個假,4XZNROthOZV5k7sPAG3UTX
5TsyxEIc5yBhGr8b9ZLcyW,https://api.spotify.com/v1/tracks/5TsyxEIc5yBhGr8b9ZLcyW,少年維持著煩惱,4XZNROthOZV5k7sPAG3UTX
35xilew5nalcetOeytaDFj,https://api.spotify.com/v1/tracks/35xilew5nalcetOeytaDFj,還在流浪,2elBjNSdBE2Y3f0j1mjrql
0ouNy5wxZ1jXOPMwxi2Zbo,https://api.spotify.com/v1/tracks/0ouNy5wxZ1jXOPMwxi2Zbo,同個世界 - bilibili & Disney《正義的算法》片尾曲,4DEItwf281SHmTnS8q3Mn9
7uwJwSKpmzZH7p7imm4f1P,https://api.spotify.com/v1/tracks/7uwJwSKpmzZH7p7imm4f1P,No Reason,78EWtfjj7daNa4FrTSPQsD
4ZMJshw6UOvaTWWThYtEoW,https://api.spotify.com/v1/tracks/4ZMJshw6UOvaTWWThYtEoW,Heartless,5K4W6rqBFWDnAN6FQUkS6x
24cgBBhZD1cWekUqaYuqTB,https://api.spotify.com/v1/tracks/24cgBBhZD1cWekUqaYuqTB,"Orfeo ed Euridice, Wq. 30 (Arranged by Sgambati): Melodie dell'Orfeo",7vfydQ0nVBVgJ0ajs8EtRM
26vo1FuxIs0rINePq3lOx8,https://api.spotify.com/v1/tracks/26vo1FuxIs0rINePq3lOx8,最偉大的作品,2elBjNSdBE2Y3f0j1mjrql
3t7GX7UAoxFcvkWCDqEvLW,https://api.spotify.com/v1/tracks/3t7GX7UAoxFcvkWCDqEvLW,別問很可怕,4DEItwf281SHmTnS8q3Mn9
6LAHkI7op52Y4NoK2PGMlH,https://api.spotify.com/v1/tracks/6LAHkI7op52Y4NoK2PGMlH,放個大招給你看 (OPPO Reno 宣傳曲),78EWtfjj7daNa4FrTSPQsD
3sNVsP50132BTNlImLx70i,https://api.spotify.com/v1/tracks/3sNVsP50132BTNlImLx70i,Bound 2,5K4W6rqBFWDnAN6FQUkS6x
64GRDrL1efgXclrhVCeuA0,https://api.spotify.com/v1/tracks/64GRDrL1efgXclrhVCeuA0,Lay Me Down,2wY79sveU1sp5g7SokKOiI
1PSDpiTgnkxHc7GhKrHCaA,https://api.spotify.com/v1/tracks/1PSDpiTgnkxHc7GhKrHCaA,PADO,6UbmqUEgjLA6jAcXwbM1Z9
